y_tile,x_tile,CBG Code
105593,45826,60730170511
105593,45827,60730170511
105593,45828,60730170511
105593,45829,60730170511
105593,45830,60730170511
105593,45831,60730170511
105594,45793,60730170333
105594,45794,60730170333
105594,45795,60730170333
105594,45796,60730170333
105594,45797,60730170333
105594,45798,60730170333
105594,45799,60730170333
105594,45800,60730170333
105594,45801,60730170341
105594,45802,60730170341
105594,45803,60730170341
105594,45804,60730170341
105594,45805,60730170341
105594,45806,60730170341
105594,45807,60730170341
105594,45808,60730170341
105594,45814,60730170561
105594,45815,60730170561
105594,45816,60730170524
105594,45817,60730170524
105594,45818,60730170524
105594,45826,60730170511
105595,45790,60730170333
105595,45791,60730170333
105595,45792,60730170333
105595,45814,60730170561
105595,45815,60730170561
105595,45816,60730170561
105596,45814,60730170561
105596,45815,60730170561
105596,45816,60730170561
105596,45817,60730170561
105596,45818,60730170561
105597,45814,60730170561
105597,45815,60730170561
105597,45816,60730170561
105597,45817,60730170561
105597,45818,60730170561
105597,45819,60730170561
105598,45814,60730170561
105598,45815,60730170561
105598,45816,60730170561
105600,45752,60730170621
105600,45821,60730170553
105600,45822,60730170553
105600,45823,60730170553
105601,45752,60730170621
105601,45753,60730170621
105601,45754,60730170621
105601,45820,60730170553
105601,45821,60730170553
105601,45822,60730170553
105601,45823,60730170553
105601,45824,60730170553
105602,45752,60730170621
105602,45753,60730170621
105602,45754,60730170621
