y_tile,x_tile,CBG Code
108186,61768,482012520012
108186,61769,482012520012
108186,61770,482012520012
108186,61771,482012520012
108187,61405,482015522002
108187,61406,482015522002
108187,61407,482015522002
108187,61408,482015522002
108187,61409,482015522002
108187,61410,482015522002
108187,61431,482015522002
108187,61434,482015522002
108187,61435,482015522002
108187,61496,482015515013
108187,61504,482015514004
108187,61522,482015514004
108187,61577,482015502022
108187,61578,482015502022
108187,61766,482012520012
108187,61767,482012520012
108187,61768,482012520012
108187,61769,482012520012
108187,61770,482012520012
108188,61405,482015522002
108188,61406,482015522002
108188,61407,482015522002
108188,61495,482015515013
108188,61496,482015515013
108188,61503,482015514004
108188,61504,482015514004
108188,61505,482015514004
108189,61494,482015515013
108189,61495,482015515013
108189,61496,482015515013
108189,61685,482012501013
108189,61686,482012501013
108189,61687,482012501013
108190,61493,482015515013
108190,61494,482015515013
108190,61495,482015515013
108190,61496,482015515013
108190,61590,482012401022
108190,61591,482012401022
108190,61685,482012501013
108190,61686,482012501013
108190,61687,482012501013
108190,61688,482012501013
108190,61689,482012501013
108191,61396,482015430072
108191,61401,482015430072
108191,61492,482015515013
108191,61493,482015515013
108191,61494,482015515013
108191,61495,482015515013
108191,61496,482015515013
108191,61590,482012401022
108191,61591,482012401022
108191,61685,482012501013
108191,61686,482012501013
108191,61687,482012501013
108191,61688,482012501013
108191,61689,482012501013
108191,61690,482012501013
108191,61691,482012501013
108191,61692,482012501013
108191,61700,482012501013
108192,61396,482015430072
108192,61401,482015430072
108192,61402,482015430072
108192,61590,482012401022
108192,61591,482012401022
108192,61684,482012501013
108192,61685,482012501013
108192,61686,482012501013
108193,61396,482015430072
108193,61397,482015430072
108193,61398,482015430072
108193,61399,482015430072
108193,61400,482015430072
108193,61401,482015430072
108193,61402,482015430072
108193,61403,482015430072
108193,61404,482015430072
108193,61591,482012401022
108194,61396,482015430072
108194,61397,482015430072
108194,61398,482015430072
108194,61399,482015430072
108194,61400,482015430072
108194,61401,482015430072
108194,61591,482012401022
108194,61592,482012401022
108194,61594,482012401022
108194,61595,482012401022
108194,61596,482012401022
108194,61597,482012401022
108194,61598,482012401022
108195,61591,482012401022
108195,61592,482012401022
108195,61593,482012401022
108195,61594,482012401022
108196,61501,482015515021
108196,61502,482015515021
108196,61503,482015515021
108196,61504,482015515021
108196,61509,482015507001
108196,61510,482015507001
108196,61511,482015507001
108196,61512,482015507001
108197,61497,482015515021
108197,61498,482015515021
108197,61499,482015515021
108197,61500,482015515021
108197,61501,482015515021
108197,61502,482015515021
108197,61503,482015515021
108197,61504,482015515021
108197,61509,482015507001
108197,61510,482015507001
108197,61511,482015507001
108197,61512,482015507001
108197,61514,482015507001
108197,61515,482015507001
108197,61516,482015507001
108197,61517,482015507001
108197,61532,482015507001
108197,61533,482015507001
108197,61534,482015507001
108197,61616,482012415031
108197,61786,482012519042
108197,61787,482012519042
108197,61788,482012519042
108197,61789,482012519042
108197,61790,482012519042
108198,61497,482015515021
108198,61498,482015515021
108198,61499,482015515021
108198,61500,482015515021
108198,61501,482015515021
108198,61502,482015515021
108198,61503,482015515021
108198,61504,482015515021
108198,61510,482015507001
108198,61511,482015507001
108198,61512,482015507001
108198,61515,482015507001
108198,61516,482015507001
108198,61616,482012415031
108198,61786,482012519042
108198,61787,482012519042
108198,61788,482012519042
108199,61616,482012415031
108199,61786,482012519042
108199,61787,482012519042
108199,61788,482012519042
108200,61786,482012519042
108200,61787,482012519042
108200,61788,482012519042
108200,61789,482012519042
108200,61790,482012519042
108200,61792,482012519042
108200,61793,482012519042
108201,61786,482012519042
108201,61787,482012519042
108204,61593,482015337013
108205,61593,482015337013
108205,61640,482012227022
108205,61641,482012227022
108205,61642,482012227022
108205,61643,482012227022
108205,61652,482012227022
108205,61653,482012227022
108205,61663,482012227022
108205,61664,482012227022
108205,61781,482012520031
108205,61782,482012520031
108205,61783,482012520031
108205,61784,482012520031
108205,61785,482012520031
108205,61786,482012520031
108205,61787,482012520031
108206,61566,482015337013
108206,61567,482015337013
108206,61568,482015337013
108206,61569,482015337013
108206,61570,482015337013
108206,61571,482015337013
108206,61572,482015337013
108206,61573,482015337013
108206,61574,482015337013
108206,61575,482015337013
108206,61576,482015337013
108206,61593,482015337013
108206,61618,482012227022
108206,61619,482012227022
108206,61626,482012227022
108206,61640,482012227022
108206,61641,482012227022
108206,61642,482012227022
108206,61775,482012520031
108206,61776,482012520031
108206,61777,482012520031
108206,61778,482012520031
108206,61779,482012520031
108206,61780,482012520031
108206,61781,482012520031
108206,61782,482012520031
